2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1440 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1440 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1440 launched with AppFuture: <AppFuture at 0x7f13786623c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1441 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1441 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1441 launched with AppFuture: <AppFuture at 0x7f13786625c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1442 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1442 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1442 launched with AppFuture: <AppFuture at 0x7f13786627b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1443 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1443 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1443 launched with AppFuture: <AppFuture at 0x7f13786629b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1444 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1444 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1444 launched with AppFuture: <AppFuture at 0x7f1378662ba8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1445 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1445 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1445 launched with AppFuture: <AppFuture at 0x7f1378662da0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1446 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1446 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1446 launched with AppFuture: <AppFuture at 0x7f1378662f98 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1447 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1447 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1447 launched with AppFuture: <AppFuture at 0x7f13786691d0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1448 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1448 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1448 launched with AppFuture: <AppFuture at 0x7f13786693c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1449 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1449 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1449 launched with AppFuture: <AppFuture at 0x7f13786695c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1450 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1450 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1450 launched with AppFuture: <AppFuture at 0x7f13786697b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1451 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1451 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1451 launched with AppFuture: <AppFuture at 0x7f13786699b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1452 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1452 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1452 launched with AppFuture: <AppFuture at 0x7f1378669ba8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1453 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1453 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1453 launched with AppFuture: <AppFuture at 0x7f1378669da0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1454 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1454 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1454 launched with AppFuture: <AppFuture at 0x7f1378669f98 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1455 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1455 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1455 launched with AppFuture: <AppFuture at 0x7f13786721d0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1456 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1456 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1456 launched with AppFuture: <AppFuture at 0x7f13786723c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1457 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1457 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1457 launched with AppFuture: <AppFuture at 0x7f13786725c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1458 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1458 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1458 launched with AppFuture: <AppFuture at 0x7f13786727b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1459 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1459 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1459 launched with AppFuture: <AppFuture at 0x7f13786729b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1460 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1460 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1460 launched with AppFuture: <AppFuture at 0x7f1378672ba8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1461 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1461 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1461 launched with AppFuture: <AppFuture at 0x7f1378672da0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1462 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1462 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1462 launched with AppFuture: <AppFuture at 0x7f1378672f98 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1463 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1463 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1463 launched with AppFuture: <AppFuture at 0x7f13786781d0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1464 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1464 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1464 launched with AppFuture: <AppFuture at 0x7f13786783c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1465 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1465 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1465 launched with AppFuture: <AppFuture at 0x7f13786785c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1466 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1466 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1466 launched with AppFuture: <AppFuture at 0x7f13786787b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1467 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1467 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1467 launched with AppFuture: <AppFuture at 0x7f13786789b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1468 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1468 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1468 launched with AppFuture: <AppFuture at 0x7f1378678ba8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1469 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1469 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1469 launched with AppFuture: <AppFuture at 0x7f1378678da0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1470 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1470 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1470 launched with AppFuture: <AppFuture at 0x7f1378678f98 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1471 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1471 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1471 launched with AppFuture: <AppFuture at 0x7f137867f1d0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1472 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1472 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1472 launched with AppFuture: <AppFuture at 0x7f137867f3c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1473 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1473 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1473 launched with AppFuture: <AppFuture at 0x7f137867f5c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1474 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1474 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1474 launched with AppFuture: <AppFuture at 0x7f137867f7b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1475 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1475 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1475 launched with AppFuture: <AppFuture at 0x7f137867f9b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1476 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1476 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1476 launched with AppFuture: <AppFuture at 0x7f137867fba8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1477 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1477 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1477 launched with AppFuture: <AppFuture at 0x7f137867fda0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1478 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1478 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1478 launched with AppFuture: <AppFuture at 0x7f137867ff98 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1479 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1479 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1479 launched with AppFuture: <AppFuture at 0x7f13786851d0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1480 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1480 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1480 launched with AppFuture: <AppFuture at 0x7f13786853c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1481 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1481 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1481 launched with AppFuture: <AppFuture at 0x7f13786855c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1482 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1482 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1482 launched with AppFuture: <AppFuture at 0x7f13786857b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1483 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1483 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1483 launched with AppFuture: <AppFuture at 0x7f13786859b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1484 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1484 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1484 launched with AppFuture: <AppFuture at 0x7f1378685ba8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1485 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1485 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1485 launched with AppFuture: <AppFuture at 0x7f1378685da0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1486 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1486 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1486 launched with AppFuture: <AppFuture at 0x7f1378685f98 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1487 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1487 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1487 launched with AppFuture: <AppFuture at 0x7f137860c1d0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1488 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1488 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1488 launched with AppFuture: <AppFuture at 0x7f137860c3c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1489 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1489 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1489 launched with AppFuture: <AppFuture at 0x7f137860c5c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1490 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1490 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1490 launched with AppFuture: <AppFuture at 0x7f137860c7b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1491 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1491 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1491 launched with AppFuture: <AppFuture at 0x7f137860c9b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1492 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1492 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1492 launched with AppFuture: <AppFuture at 0x7f137860cba8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1493 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1493 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1493 launched with AppFuture: <AppFuture at 0x7f137860cda0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1494 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1494 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1494 launched with AppFuture: <AppFuture at 0x7f137860cf98 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1495 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1495 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1495 launched with AppFuture: <AppFuture at 0x7f13786141d0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1496 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1496 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1496 launched with AppFuture: <AppFuture at 0x7f13786143c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1497 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1497 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1497 launched with AppFuture: <AppFuture at 0x7f13786145c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1498 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1498 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1498 launched with AppFuture: <AppFuture at 0x7f13786147b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1499 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1499 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1499 launched with AppFuture: <AppFuture at 0x7f13786149b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1500 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1500 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1500 launched with AppFuture: <AppFuture at 0x7f1378614ba8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1501 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1501 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1501 launched with AppFuture: <AppFuture at 0x7f1378614da0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1502 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1502 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1502 launched with AppFuture: <AppFuture at 0x7f1378614f98 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1503 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1503 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1503 launched with AppFuture: <AppFuture at 0x7f13786191d0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1504 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1504 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1504 launched with AppFuture: <AppFuture at 0x7f13786193c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1505 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1505 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1505 launched with AppFuture: <AppFuture at 0x7f13786195c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1506 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1506 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1506 launched with AppFuture: <AppFuture at 0x7f13786197b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1507 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1507 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1507 launched with AppFuture: <AppFuture at 0x7f13786199b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1508 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1508 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1508 launched with AppFuture: <AppFuture at 0x7f1378619ba8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1509 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1509 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1509 launched with AppFuture: <AppFuture at 0x7f1378619da0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1510 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1510 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1510 launched with AppFuture: <AppFuture at 0x7f1378619f98 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1511 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1511 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1511 launched with AppFuture: <AppFuture at 0x7f13786221d0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1512 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1512 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1512 launched with AppFuture: <AppFuture at 0x7f13786223c8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1513 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1513 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1513 launched with AppFuture: <AppFuture at 0x7f13786225c0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1514 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1514 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1514 launched with AppFuture: <AppFuture at 0x7f13786227b8 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1515 submitted for App pdf_action, waiting on tasks []
2018-07-25 21:03:26 parsl.dataflow.dflow:363 [INFO]  Task 1515 launched on executor threads
2018-07-25 21:03:26 parsl.dataflow.dflow:586 [DEBUG]  Task 1515 launched with AppFuture: <AppFuture at 0x7f13786229b0 state=pending>
2018-07-25 21:03:26 parsl.dataflow.dflow:565 [INFO]  Task 1516 submitted for App pdf_action, waiting on tasks []
